session_id,user_id,video_id,video_duration_s,event_type,video_time_s,event_time,device,playback_rate
s_v_006_0203,u_0647,v_006,180,pause,109.7,2026-07-05T03:07:23Z,desktop,1.25
s_v_006_0203,u_0647,v_006,180,resume,109.7,2026-07-05T03:07:33Z,desktop,1.25
s_v_010_0025,u_0058,v_010,180,seek,109.7,2026-06-26T10:49:41Z,desktop,1.0
s_v_001_0180,u_0883,v_001,240,seek,109.8,2026-06-20T09:57:40Z,mobile,1.0
s_v_005_0033,u_0477,v_005,240,pause,109.8,2026-07-03T06:36:32Z,desktop,1.0
s_v_005_0033,u_0477,v_005,240,resume,109.8,2026-07-03T06:36:54Z,desktop,1.0
s_v_005_0106,u_0216,v_005,240,pause,109.8,2026-07-09T21:40:22Z,desktop,1.0
s_v_005_0106,u_0216,v_005,240,resume,109.8,2026-07-09T21:40:37Z,desktop,1.0
s_v_010_0076,u_0018,v_010,180,seek,109.8,2026-07-05T17:56:53Z,desktop,1.0
s_v_005_0081,u_0683,v_005,240,seek,109.9,2026-06-27T23:09:05Z,mobile,1.5
s_v_005_0092,u_0508,v_005,240,pause,109.9,2026-06-27T14:09:17Z,desktop,1.5
s_v_005_0092,u_0508,v_005,240,resume,109.9,2026-06-27T14:09:24Z,desktop,1.5
s_v_010_0053,u_0795,v_010,180,pause,109.9,2026-07-03T05:35:25Z,desktop,1.0
s_v_010_0053,u_0795,v_010,180,resume,109.9,2026-07-03T05:35:35Z,desktop,1.0
s_v_005_0026,u_0153,v_005,240,seek,110.0,2026-06-20T10:38:23Z,mobile,1.0
s_v_009_0015,u_0064,v_009,900,pause,110.0,2026-07-03T16:04:11Z,desktop,1.0
s_v_009_0015,u_0064,v_009,900,resume,110.0,2026-07-03T16:04:29Z,desktop,1.0
s_v_009_0052,u_0721,v_009,900,pause,110.0,2026-06-25T17:06:41Z,mobile,1.0
s_v_009_0052,u_0721,v_009,900,resume,110.0,2026-06-25T17:06:56Z,mobile,1.0
s_v_009_0122,u_0822,v_009,900,pause,110.0,2026-06-23T10:55:06Z,desktop,1.25
s_v_009_0122,u_0822,v_009,900,resume,110.0,2026-06-23T10:55:26Z,desktop,1.25
s_v_011_0093,u_0135,v_011,900,abandon,110.0,2026-07-01T13:06:28Z,mobile,1.5
s_v_011_0099,u_0835,v_011,900,pause,110.0,2026-07-09T20:08:58Z,desktop,1.0
s_v_011_0099,u_0835,v_011,900,resume,110.0,2026-07-09T20:09:12Z,desktop,1.0
s_v_011_0136,u_0213,v_011,900,pause,110.0,2026-07-13T04:16:10Z,mobile,1.25
s_v_011_0136,u_0213,v_011,900,resume,110.0,2026-07-13T04:16:16Z,mobile,1.25
s_v_011_0141,u_0741,v_011,900,pause,110.0,2026-07-11T02:26:47Z,mobile,1.0
s_v_011_0141,u_0741,v_011,900,resume,110.0,2026-07-11T02:27:08Z,mobile,1.0
s_v_011_0154,u_0516,v_011,900,pause,110.0,2026-06-25T17:35:30Z,desktop,1.5
s_v_011_0154,u_0516,v_011,900,resume,110.0,2026-06-25T17:35:49Z,desktop,1.5
s_v_001_0117,u_0039,v_001,240,seek,110.1,2026-07-08T19:20:35Z,mobile,1.0
s_v_002_0113,u_0224,v_002,180,seek,110.1,2026-07-01T13:55:30Z,mobile,1.5
s_v_004_0070,u_0002,v_004,240,pause,110.1,2026-07-04T04:55:46Z,tablet,1.0
s_v_004_0070,u_0002,v_004,240,resume,110.1,2026-07-04T04:55:56Z,tablet,1.0
s_v_011_0164,u_0419,v_011,900,pause,110.2,2026-06-29T22:40:59Z,desktop,1.0
s_v_011_0164,u_0419,v_011,900,resume,110.2,2026-06-29T22:41:06Z,desktop,1.0
s_v_005_0009,u_0307,v_005,240,pause,110.4,2026-06-28T15:20:24Z,desktop,1.0
s_v_005_0009,u_0307,v_005,240,resume,110.4,2026-06-28T15:20:43Z,desktop,1.0
s_v_007_0010,u_0238,v_007,300,seek,110.4,2026-06-20T13:37:02Z,mobile,1.25
s_v_002_0108,u_0070,v_002,180,seek,110.6,2026-07-12T07:18:16Z,mobile,1.0
s_v_010_0011,u_0439,v_010,180,pause,110.6,2026-07-04T00:43:52Z,mobile,1.5
s_v_010_0011,u_0439,v_010,180,resume,110.6,2026-07-04T00:44:05Z,mobile,1.5
s_v_005_0002,u_0493,v_005,240,seek,110.8,2026-07-02T13:31:22Z,mobile,1.25
s_v_006_0193,u_0402,v_006,180,seek,110.8,2026-06-26T12:06:02Z,desktop,1.0
s_v_008_0012,u_0459,v_008,180,pause,111.0,2026-06-21T13:09:29Z,desktop,1.0
s_v_008_0012,u_0459,v_008,180,resume,111.0,2026-06-21T13:09:42Z,desktop,1.0
s_v_001_0154,u_0059,v_001,240,seek,111.1,2026-06-25T22:28:17Z,desktop,1.5
s_v_001_0210,u_0022,v_001,240,seek,111.1,2026-07-01T12:49:03Z,tablet,1.0
s_v_004_0047,u_0498,v_004,240,pause,111.6,2026-06-24T03:57:51Z,desktop,1.25
s_v_004_0047,u_0498,v_004,240,resume,111.6,2026-06-24T03:58:06Z,desktop,1.25
s_v_005_0105,u_0428,v_005,240,pause,111.7,2026-07-02T17:03:07Z,mobile,1.5
s_v_005_0105,u_0428,v_005,240,resume,111.7,2026-07-02T17:03:32Z,mobile,1.5
s_v_010_0097,u_0046,v_010,180,seek,111.7,2026-06-29T23:50:52Z,mobile,1.0
s_v_006_0092,u_0564,v_006,180,abandon,111.8,2026-06-24T07:56:59Z,desktop,1.0
s_v_005_0065,u_0082,v_005,240,seek,111.9,2026-07-03T19:55:01Z,desktop,1.0
s_v_010_0174,u_0097,v_010,180,seek,111.9,2026-06-20T15:06:06Z,mobile,1.0
s_v_000_0117,u_0743,v_000,900,pause,112.0,2026-07-08T06:38:51Z,mobile,1.25
s_v_000_0117,u_0743,v_000,900,resume,112.0,2026-07-08T06:38:53Z,mobile,1.25
s_v_002_0125,u_0793,v_002,180,pause,112.0,2026-07-11T05:34:14Z,tablet,1.0
s_v_002_0125,u_0793,v_002,180,resume,112.0,2026-07-11T05:34:34Z,tablet,1.0
s_v_002_0144,u_0167,v_002,180,pause,112.0,2026-06-22T23:00:11Z,mobile,1.0
s_v_002_0144,u_0167,v_002,180,resume,112.0,2026-06-22T23:00:20Z,mobile,1.0
s_v_006_0019,u_0752,v_006,180,pause,112.0,2026-07-06T23:31:16Z,desktop,1.0
s_v_006_0019,u_0752,v_006,180,resume,112.0,2026-07-06T23:31:35Z,desktop,1.0
s_v_006_0089,u_0526,v_006,180,abandon,112.0,2026-07-10T17:13:18Z,desktop,1.0
s_v_007_0027,u_0057,v_007,300,abandon,112.0,2026-07-06T11:13:07Z,desktop,1.0
s_v_007_0042,u_0077,v_007,300,pause,112.0,2026-06-26T07:57:59Z,mobile,1.0
s_v_007_0042,u_0077,v_007,300,resume,112.0,2026-06-26T07:58:18Z,mobile,1.0
s_v_007_0065,u_0450,v_007,300,pause,112.0,2026-06-26T17:04:02Z,desktop,1.0
s_v_007_0065,u_0450,v_007,300,resume,112.0,2026-06-26T17:04:20Z,desktop,1.0
s_v_008_0098,u_0393,v_008,180,pause,112.0,2026-07-11T10:48:04Z,mobile,1.5
s_v_008_0098,u_0393,v_008,180,resume,112.0,2026-07-11T10:48:26Z,mobile,1.5
s_v_010_0055,u_0850,v_010,180,abandon,112.0,2026-07-08T23:41:41Z,desktop,1.0
s_v_005_0054,u_0076,v_005,240,pause,112.1,2026-06-22T10:03:18Z,desktop,1.25
s_v_005_0054,u_0076,v_005,240,resume,112.1,2026-06-22T10:03:39Z,desktop,1.25
s_v_010_0155,u_0402,v_010,180,seek,112.1,2026-07-01T05:52:17Z,desktop,1.5
s_v_001_0074,u_0895,v_001,240,seek,112.2,2026-07-03T21:37:44Z,mobile,1.25
s_v_010_0026,u_0779,v_010,180,pause,112.6,2026-06-23T19:56:25Z,mobile,1.0
s_v_010_0026,u_0779,v_010,180,resume,112.6,2026-06-23T19:56:48Z,mobile,1.0
s_v_011_0159,u_0393,v_011,900,pause,112.6,2026-07-11T05:55:32Z,desktop,1.0
s_v_011_0159,u_0393,v_011,900,resume,112.6,2026-07-11T05:55:44Z,desktop,1.0
s_v_005_0104,u_0328,v_005,240,pause,112.7,2026-06-28T02:01:05Z,mobile,1.0
s_v_005_0104,u_0328,v_005,240,resume,112.7,2026-06-28T02:01:26Z,mobile,1.0
s_v_002_0159,u_0325,v_002,180,seek,112.8,2026-06-21T14:32:26Z,desktop,1.25
s_v_001_0182,u_0885,v_001,240,seek,112.9,2026-07-06T23:23:27Z,desktop,1.25
s_v_001_0144,u_0047,v_001,240,seek,113.0,2026-07-06T10:49:03Z,desktop,1.5
s_v_001_0218,u_0619,v_001,240,seek,113.0,2026-06-30T05:33:13Z,mobile,1.5
s_v_004_0086,u_0646,v_004,240,seek,113.0,2026-07-06T10:15:28Z,desktop,1.25
s_v_009_0016,u_0565,v_009,900,pause,113.2,2026-07-12T18:35:44Z,mobile,1.0
s_v_009_0016,u_0565,v_009,900,resume,113.2,2026-07-12T18:35:50Z,mobile,1.0
s_v_001_0223,u_0808,v_001,240,pause,113.4,2026-06-24T15:50:48Z,mobile,1.0
s_v_001_0223,u_0808,v_001,240,resume,113.4,2026-06-24T15:51:11Z,mobile,1.0
s_v_001_0246,u_0607,v_001,240,seek,113.4,2026-06-29T23:12:59Z,mobile,1.25
s_v_007_0113,u_0048,v_007,300,pause,113.5,2026-06-22T22:50:36Z,tablet,1.25
s_v_007_0113,u_0048,v_007,300,resume,113.5,2026-06-22T22:50:49Z,tablet,1.25
s_v_011_0162,u_0542,v_011,900,pause,113.7,2026-07-11T01:24:33Z,desktop,1.0
s_v_011_0162,u_0542,v_011,900,resume,113.7,2026-07-11T01:24:39Z,desktop,1.0
s_v_002_0095,u_0281,v_002,180,pause,113.8,2026-06-30T13:11:11Z,mobile,1.5
s_v_002_0095,u_0281,v_002,180,resume,113.8,2026-06-30T13:11:23Z,mobile,1.5
s_v_006_0045,u_0616,v_006,180,seek,113.9,2026-06-30T02:36:30Z,desktop,1.0
s_v_001_0028,u_0751,v_001,240,abandon,114.0,2026-06-30T16:01:28Z,desktop,1.0
s_v_001_0158,u_0749,v_001,240,abandon,114.0,2026-07-10T06:50:52Z,desktop,1.5
s_v_001_0166,u_0365,v_001,240,pause,114.0,2026-06-25T06:53:46Z,desktop,1.0
s_v_001_0166,u_0365,v_001,240,resume,114.0,2026-06-25T06:53:59Z,desktop,1.0
s_v_001_0190,u_0867,v_001,240,abandon,114.0,2026-06-30T22:42:41Z,mobile,1.0
s_v_002_0004,u_0625,v_002,180,seek,114.0,2026-06-25T17:21:14Z,desktop,1.25
s_v_004_0062,u_0094,v_004,240,pause,114.0,2026-07-02T08:03:55Z,desktop,1.0
s_v_004_0062,u_0094,v_004,240,resume,114.0,2026-07-02T08:04:09Z,desktop,1.0
s_v_005_0024,u_0618,v_005,240,abandon,114.0,2026-07-12T21:40:52Z,mobile,1.0
s_v_005_0070,u_0288,v_005,240,pause,114.0,2026-07-04T12:53:09Z,desktop,1.0
s_v_005_0070,u_0288,v_005,240,resume,114.0,2026-07-04T12:53:14Z,desktop,1.0
s_v_005_0099,u_0825,v_005,240,pause,114.0,2026-07-04T08:02:35Z,desktop,1.5
s_v_005_0099,u_0825,v_005,240,resume,114.0,2026-07-04T08:02:58Z,desktop,1.5
s_v_001_0019,u_0278,v_001,240,seek,114.5,2026-06-21T04:46:27Z,mobile,1.0
s_v_003_0035,u_0876,v_003,600,seek,114.6,2026-06-26T04:13:19Z,desktop,1.0
s_v_005_0029,u_0146,v_005,240,abandon,114.7,2026-07-09T15:44:29Z,mobile,1.25
s_v_005_0061,u_0660,v_005,240,pause,114.7,2026-07-05T07:59:51Z,mobile,1.0
s_v_005_0061,u_0660,v_005,240,resume,114.7,2026-07-05T08:00:11Z,mobile,1.0
s_v_001_0079,u_0386,v_001,240,seek,114.8,2026-06-20T09:56:10Z,mobile,1.25
s_v_006_0017,u_0628,v_006,180,seek,114.8,2026-06-20T22:37:21Z,desktop,1.25
s_v_002_0081,u_0014,v_002,180,abandon,114.9,2026-07-10T04:48:52Z,mobile,1.25
s_v_005_0075,u_0299,v_005,240,pause,115.0,2026-07-07T05:13:06Z,desktop,1.0
s_v_005_0075,u_0299,v_005,240,resume,115.0,2026-07-07T05:13:31Z,desktop,1.0
s_v_004_0099,u_0187,v_004,240,pause,115.3,2026-07-04T10:03:58Z,desktop,1.0
s_v_004_0099,u_0187,v_004,240,resume,115.3,2026-07-04T10:04:05Z,desktop,1.0
s_v_005_0035,u_0253,v_005,240,seek,115.3,2026-07-13T08:23:25Z,desktop,1.0
s_v_006_0205,u_0432,v_006,180,seek,115.5,2026-07-05T07:51:52Z,desktop,1.0
s_v_005_0033,u_0477,v_005,240,pause,115.8,2026-07-03T06:37:01Z,desktop,1.0
s_v_005_0033,u_0477,v_005,240,resume,115.8,2026-07-03T06:37:22Z,desktop,1.0
s_v_005_0081,u_0683,v_005,240,abandon,115.9,2026-06-27T23:09:08Z,mobile,1.5
s_v_010_0174,u_0097,v_010,180,abandon,115.9,2026-06-20T15:06:10Z,mobile,1.0
s_v_000_0040,u_0813,v_000,900,pause,116.0,2026-06-21T19:55:29Z,desktop,1.0
s_v_000_0040,u_0813,v_000,900,resume,116.0,2026-06-21T19:55:33Z,desktop,1.0
s_v_006_0126,u_0571,v_006,180,pause,116.0,2026-06-22T06:21:16Z,desktop,1.25
s_v_006_0126,u_0571,v_006,180,resume,116.0,2026-06-22T06:21:35Z,desktop,1.25
s_v_008_0040,u_0019,v_008,180,pause,116.0,2026-07-02T14:01:33Z,mobile,1.0
s_v_008_0040,u_0019,v_008,180,resume,116.0,2026-07-02T14:01:40Z,mobile,1.0
s_v_008_0079,u_0372,v_008,180,pause,116.0,2026-06-30T12:26:11Z,mobile,1.5
s_v_008_0079,u_0372,v_008,180,resume,116.0,2026-06-30T12:26:33Z,mobile,1.5
s_v_010_0073,u_0554,v_010,180,pause,116.0,2026-06-26T07:18:45Z,desktop,1.0
s_v_010_0073,u_0554,v_010,180,resume,116.0,2026-06-26T07:19:01Z,desktop,1.0
s_v_005_0000,u_0656,v_005,240,pause,116.3,2026-07-03T13:41:01Z,mobile,1.5
s_v_005_0000,u_0656,v_005,240,resume,116.3,2026-07-03T13:41:18Z,mobile,1.5
s_v_001_0026,u_0774,v_001,240,seek,116.5,2026-07-01T04:31:15Z,mobile,1.25
s_v_001_0211,u_0791,v_001,240,pause,116.5,2026-06-24T10:01:09Z,desktop,1.25
s_v_001_0211,u_0791,v_001,240,resume,116.5,2026-06-24T10:01:24Z,desktop,1.25
s_v_002_0079,u_0090,v_002,180,pause,116.8,2026-07-12T21:37:32Z,mobile,1.0
s_v_002_0079,u_0090,v_002,180,resume,116.8,2026-07-12T21:37:41Z,mobile,1.0
s_v_002_0147,u_0247,v_002,180,seek,116.8,2026-07-08T02:26:54Z,desktop,1.25
s_v_005_0055,u_0602,v_005,240,seek,117.1,2026-07-02T04:21:48Z,desktop,1.0
s_v_005_0101,u_0182,v_005,240,seek,117.3,2026-06-26T20:47:01Z,tablet,1.0
s_v_010_0065,u_0394,v_010,180,abandon,117.3,2026-07-08T21:54:18Z,mobile,1.25
s_v_003_0158,u_0238,v_003,600,pause,117.4,2026-07-05T09:28:39Z,desktop,1.0
s_v_003_0158,u_0238,v_003,600,resume,117.4,2026-07-05T09:29:03Z,desktop,1.0
s_v_005_0047,u_0501,v_005,240,abandon,117.6,2026-06-24T17:24:39Z,desktop,1.25
s_v_010_0046,u_0658,v_010,180,pause,117.6,2026-07-02T10:02:21Z,desktop,1.0
s_v_010_0046,u_0658,v_010,180,resume,117.6,2026-07-02T10:02:35Z,desktop,1.0
s_v_001_0245,u_0380,v_001,240,seek,117.7,2026-07-09T04:55:52Z,desktop,1.25
s_v_003_0010,u_0816,v_003,600,seek,117.7,2026-06-29T01:51:55Z,mobile,1.5
s_v_010_0087,u_0560,v_010,180,pause,117.8,2026-07-10T07:36:50Z,desktop,1.0
s_v_010_0087,u_0560,v_010,180,resume,117.8,2026-07-10T07:36:59Z,desktop,1.0
s_v_001_0108,u_0733,v_001,240,pause,117.9,2026-06-28T16:51:34Z,tablet,1.0
s_v_001_0108,u_0733,v_001,240,resume,117.9,2026-06-28T16:51:47Z,tablet,1.0
s_v_005_0013,u_0291,v_005,240,abandon,118.0,2026-06-22T16:26:40Z,tablet,1.0
s_v_006_0179,u_0646,v_006,180,seek,118.0,2026-06-29T03:24:57Z,desktop,1.5
s_v_011_0000,u_0045,v_011,900,pause,118.0,2026-07-12T17:58:07Z,desktop,1.0
s_v_011_0000,u_0045,v_011,900,resume,118.0,2026-07-12T17:58:14Z,desktop,1.0
s_v_005_0054,u_0076,v_005,240,pause,118.1,2026-06-22T10:03:43Z,desktop,1.25
s_v_005_0054,u_0076,v_005,240,resume,118.1,2026-06-22T10:04:01Z,desktop,1.25
s_v_009_0039,u_0105,v_009,900,seek,118.1,2026-06-29T22:17:43Z,mobile,1.25
s_v_007_0107,u_0185,v_007,300,pause,118.2,2026-06-29T19:06:55Z,desktop,1.0
s_v_007_0107,u_0185,v_007,300,resume,118.2,2026-06-29T19:06:59Z,desktop,1.0
s_v_006_0142,u_0614,v_006,180,seek,118.3,2026-07-05T01:32:39Z,desktop,1.25
s_v_010_0157,u_0026,v_010,180,seek,118.3,2026-07-06T10:42:26Z,mobile,1.25
s_v_001_0053,u_0025,v_001,240,seek,118.4,2026-06-22T17:35:48Z,mobile,1.0
s_v_010_0045,u_0201,v_010,180,seek,118.5,2026-07-05T09:30:57Z,tablet,1.0
s_v_005_0104,u_0328,v_005,240,abandon,118.7,2026-06-28T02:01:33Z,mobile,1.0
s_v_006_0038,u_0478,v_006,180,pause,118.8,2026-06-26T14:53:50Z,tablet,1.0
s_v_006_0038,u_0478,v_006,180,resume,118.8,2026-06-26T14:54:04Z,tablet,1.0
s_v_007_0046,u_0799,v_007,300,seek,118.8,2026-07-02T04:05:49Z,mobile,1.0
s_v_007_0096,u_0173,v_007,300,pause,118.8,2026-07-05T08:22:31Z,mobile,1.5
s_v_007_0096,u_0173,v_007,300,resume,118.8,2026-07-05T08:22:52Z,mobile,1.5
s_v_000_0008,u_0462,v_000,900,pause,118.9,2026-07-04T03:57:41Z,desktop,1.25
s_v_000_0008,u_0462,v_000,900,resume,118.9,2026-07-04T03:57:44Z,desktop,1.25
s_v_005_0037,u_0207,v_005,240,pause,118.9,2026-06-29T04:54:07Z,desktop,1.0
s_v_005_0037,u_0207,v_005,240,resume,118.9,2026-06-29T04:54:29Z,desktop,1.0
s_v_007_0021,u_0661,v_007,300,abandon,119.0,2026-07-02T02:47:08Z,desktop,1.0
s_v_000_0131,u_0724,v_000,900,pause,119.3,2026-07-07T08:26:47Z,mobile,1.0
s_v_000_0131,u_0724,v_000,900,resume,119.3,2026-07-07T08:26:52Z,mobile,1.0
s_v_008_0120,u_0432,v_008,180,seek,119.3,2026-07-10T04:46:52Z,desktop,1.0
s_v_010_0019,u_0496,v_010,180,pause,119.4,2026-07-01T12:19:03Z,desktop,1.25
s_v_010_0019,u_0496,v_010,180,resume,119.4,2026-07-01T12:19:12Z,desktop,1.25
s_v_011_0010,u_0720,v_011,900,seek,119.5,2026-06-30T03:12:17Z,desktop,1.25
s_v_001_0014,u_0877,v_001,240,seek,119.6,2026-06-29T00:06:50Z,desktop,1.0
s_v_008_0041,u_0173,v_008,180,pause,119.9,2026-07-05T15:19:55Z,desktop,1.25
s_v_008_0041,u_0173,v_008,180,resume,119.9,2026-07-05T15:20:07Z,desktop,1.25
s_v_001_0011,u_0464,v_001,240,abandon,120.0,2026-07-12T20:00:26Z,desktop,1.0
s_v_002_0074,u_0706,v_002,180,abandon,120.0,2026-07-07T13:38:57Z,desktop,1.0
s_v_003_0120,u_0387,v_003,600,abandon,120.0,2026-07-01T10:32:32Z,desktop,1.5
s_v_004_0107,u_0440,v_004,240,pause,120.0,2026-06-21T11:41:50Z,mobile,1.0
s_v_004_0107,u_0440,v_004,240,resume,120.0,2026-06-21T11:42:02Z,mobile,1.0
s_v_005_0014,u_0330,v_005,240,pause,120.0,2026-07-07T11:14:38Z,desktop,1.25
s_v_005_0014,u_0330,v_005,240,resume,120.0,2026-07-07T11:14:43Z,desktop,1.25
s_v_005_0016,u_0157,v_005,240,pause,120.0,2026-06-23T20:07:53Z,tablet,1.0
s_v_005_0016,u_0157,v_005,240,resume,120.0,2026-06-23T20:08:08Z,tablet,1.0
s_v_005_0021,u_0816,v_005,240,pause,120.0,2026-06-22T12:55:50Z,desktop,1.5
s_v_005_0021,u_0816,v_005,240,resume,120.0,2026-06-22T12:56:00Z,desktop,1.5
s_v_005_0022,u_0838,v_005,240,pause,120.0,2026-06-26T11:30:39Z,desktop,1.0
s_v_005_0022,u_0838,v_005,240,resume,120.0,2026-06-26T11:30:50Z,desktop,1.0
s_v_005_0025,u_0544,v_005,240,pause,120.0,2026-06-25T09:05:02Z,tablet,1.0
s_v_005_0025,u_0544,v_005,240,resume,120.0,2026-06-25T09:05:19Z,tablet,1.0
s_v_005_0045,u_0523,v_005,240,abandon,120.0,2026-07-10T15:58:48Z,desktop,1.25
s_v_005_0049,u_0195,v_005,240,pause,120.0,2026-07-03T01:18:29Z,desktop,1.25
s_v_005_0049,u_0195,v_005,240,resume,120.0,2026-07-03T01:18:49Z,desktop,1.25
s_v_005_0050,u_0275,v_005,240,abandon,120.0,2026-06-24T18:52:16Z,desktop,1.0
s_v_005_0056,u_0315,v_005,240,abandon,120.0,2026-06-20T08:52:16Z,mobile,1.5
s_v_005_0091,u_0388,v_005,240,pause,120.0,2026-06-21T04:22:48Z,desktop,1.0
s_v_005_0091,u_0388,v_005,240,resume,120.0,2026-06-21T04:22:55Z,desktop,1.0
s_v_005_0097,u_0887,v_005,240,abandon,120.0,2026-07-06T00:46:57Z,desktop,1.0
s_v_005_0102,u_0673,v_005,240,pause,120.0,2026-06-27T02:48:18Z,mobile,1.0
s_v_005_0102,u_0673,v_005,240,resume,120.0,2026-06-27T02:48:23Z,mobile,1.0
s_v_005_0103,u_0117,v_005,240,pause,120.0,2026-06-21T14:14:06Z,mobile,1.25
s_v_005_0103,u_0117,v_005,240,resume,120.0,2026-06-21T14:14:30Z,mobile,1.25
s_v_005_0107,u_0293,v_005,240,pause,120.0,2026-07-12T22:48:02Z,mobile,1.0
s_v_005_0107,u_0293,v_005,240,resume,120.0,2026-07-12T22:48:10Z,mobile,1.0
s_v_006_0047,u_0484,v_006,180,abandon,120.0,2026-07-08T18:28:43Z,desktop,1.0
s_v_006_0055,u_0161,v_006,180,pause,120.0,2026-07-10T13:35:05Z,desktop,1.0
s_v_006_0055,u_0161,v_006,180,resume,120.0,2026-07-10T13:35:09Z,desktop,1.0
s_v_006_0135,u_0013,v_006,180,pause,120.0,2026-06-20T08:04:13Z,desktop,1.25
s_v_006_0135,u_0013,v_006,180,resume,120.0,2026-06-20T08:04:31Z,desktop,1.25
s_v_010_0038,u_0544,v_010,180,pause,120.0,2026-06-24T09:02:22Z,mobile,1.0
s_v_010_0038,u_0544,v_010,180,resume,120.0,2026-06-24T09:02:47Z,mobile,1.0
s_v_010_0173,u_0815,v_010,180,abandon,120.0,2026-06-23T17:29:21Z,desktop,1.25
s_v_010_0180,u_0444,v_010,180,pause,120.0,2026-07-12T08:01:41Z,mobile,1.0
s_v_010_0180,u_0444,v_010,180,resume,120.0,2026-07-12T08:01:58Z,mobile,1.0
s_v_001_0167,u_0748,v_001,240,seek,120.5,2026-06-25T03:57:05Z,mobile,1.0
s_v_005_0123,u_0189,v_005,240,pause,120.5,2026-06-25T02:54:03Z,desktop,1.5
s_v_005_0123,u_0189,v_005,240,resume,120.5,2026-06-25T02:54:07Z,desktop,1.5
s_v_000_0114,u_0158,v_000,900,pause,120.6,2026-07-04T02:59:42Z,tablet,1.0
s_v_000_0114,u_0158,v_000,900,resume,120.6,2026-07-04T02:59:49Z,tablet,1.0
s_v_001_0024,u_0691,v_001,240,seek,120.8,2026-06-28T02:41:33Z,mobile,1.25
s_v_005_0069,u_0714,v_005,240,seek,121.0,2026-06-27T10:32:14Z,tablet,1.25
s_v_005_0108,u_0554,v_005,240,seek,121.0,2026-07-05T13:40:03Z,mobile,1.0
s_v_001_0089,u_0003,v_001,240,seek,121.1,2026-07-09T19:27:51Z,desktop,1.0
s_v_001_0036,u_0344,v_001,240,seek,121.3,2026-06-23T01:04:45Z,mobile,1.0
s_v_005_0030,u_0137,v_005,240,seek,121.3,2026-07-12T22:49:43Z,tablet,1.0
s_v_009_0144,u_0631,v_009,900,pause,121.3,2026-06-28T05:05:29Z,desktop,1.5
s_v_009_0144,u_0631,v_009,900,resume,121.3,2026-06-28T05:05:34Z,desktop,1.5
s_v_005_0034,u_0725,v_005,240,seek,121.7,2026-07-12T04:20:40Z,tablet,1.0
s_v_010_0167,u_0400,v_010,180,pause,121.8,2026-07-03T15:10:12Z,mobile,1.5
s_v_010_0167,u_0400,v_010,180,resume,121.8,2026-07-03T15:10:32Z,mobile,1.5
s_v_011_0126,u_0372,v_011,900,seek,121.9,2026-07-03T06:33:26Z,desktop,1.5
s_v_001_0174,u_0552,v_001,240,abandon,122.0,2026-06-26T08:08:16Z,desktop,1.0
s_v_004_0070,u_0002,v_004,240,pause,122.1,2026-07-04T04:56:08Z,tablet,1.0
s_v_004_0070,u_0002,v_004,240,resume,122.1,2026-07-04T04:56:31Z,tablet,1.0
s_v_004_0024,u_0854,v_004,240,pause,122.2,2026-06-24T04:46:04Z,tablet,1.25
s_v_004_0024,u_0854,v_004,240,resume,122.2,2026-06-24T04:46:14Z,tablet,1.25
s_v_006_0100,u_0440,v_006,180,pause,122.3,2026-07-11T05:59:31Z,desktop,1.0
s_v_006_0100,u_0440,v_006,180,resume,122.3,2026-07-11T05:59:46Z,desktop,1.0
s_v_007_0130,u_0268,v_007,300,seek,122.4,2026-07-10T12:11:36Z,mobile,1.0
s_v_011_0075,u_0842,v_011,900,seek,122.4,2026-07-07T11:36:16Z,mobile,1.0
s_v_009_0136,u_0361,v_009,900,pause,122.5,2026-07-02T03:29:13Z,desktop,1.0
s_v_009_0136,u_0361,v_009,900,resume,122.5,2026-07-02T03:29:15Z,desktop,1.0
s_v_005_0122,u_0764,v_005,240,seek,122.6,2026-07-03T04:02:12Z,desktop,1.5
s_v_007_0012,u_0574,v_007,300,seek,122.6,2026-06-29T10:58:20Z,desktop,1.0
s_v_007_0039,u_0115,v_007,300,pause,122.7,2026-06-24T10:00:51Z,mobile,1.5
s_v_007_0039,u_0115,v_007,300,resume,122.7,2026-06-24T10:01:04Z,mobile,1.5
s_v_000_0121,u_0898,v_000,900,pause,122.8,2026-06-26T11:18:29Z,desktop,1.25
s_v_000_0121,u_0898,v_000,900,resume,122.8,2026-06-26T11:18:34Z,desktop,1.25
s_v_005_0128,u_0887,v_005,240,seek,122.8,2026-07-04T02:21:08Z,desktop,1.5
s_v_001_0002,u_0306,v_001,240,seek,122.9,2026-07-11T11:35:39Z,mobile,1.25
s_v_011_0038,u_0672,v_011,900,abandon,122.9,2026-07-04T08:31:03Z,mobile,1.0
s_v_005_0055,u_0602,v_005,240,abandon,123.1,2026-07-02T04:21:54Z,desktop,1.0
s_v_005_0101,u_0182,v_005,240,abandon,123.3,2026-06-26T20:47:07Z,tablet,1.0
s_v_009_0145,u_0349,v_009,900,pause,123.3,2026-07-05T14:31:06Z,desktop,1.0
s_v_009_0145,u_0349,v_009,900,resume,123.3,2026-07-05T14:31:11Z,desktop,1.0
s_v_010_0057,u_0752,v_010,180,abandon,123.3,2026-06-27T00:46:44Z,desktop,1.5
s_v_002_0060,u_0129,v_002,180,seek,123.4,2026-06-24T01:36:55Z,desktop,1.5
